Type ouvrage;Code ligne 1;Nom ligne 1;Etat;TENSION;Source donnée;Nombre circuit;Code ligne 2;Nom ligne 2;Code ligne 3;Nom ligne 3;Code ligne 4;Nom ligne 4;Code ligne 5;Nom ligne 5
AERIEN;P.ANDL61SAUS2;LIAISON 225kV N0 1 PRAZ-ST-ANDRE-SAUSSAZ II (LA);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ABLAIL61LATEN;LIAISON 225kV N0 1 ABLAINCOURT-LATENA;EN EXPLOITATION;225kV;RTE;2;PERTAL61ZC.OM;LIAISON 225kV N0 1 LATENA - PERTAIN - CRESSY-OMENCOURT;;;;;;
AERIEN;CHESNL61NEMOU;LIAISON 225kV N0 1 CHESNOY (LE) - NEMOURS;EN EXPLOITATION;225kV;RTE;2;NEMOUL61VLEMA;LIAISON 225kV N0 1 NEMOURS-VILLEMANDEUR;;;;;;
AERIEN;CLERAL71CUBNE;LIAISON 400kV N0 1 CLERAC - CUBNEZAIS;EN EXPLOITATION;400kV;RTE;2;CLERAL71PLAUD;LIAISON 400kV N0 1 CLERAC - PLAUD;;;;;;
AERIEN;CHARPL71SSV.O;LIAISON 400kV N0 1 CHARPENAY - ST-VULBAS-OUEST;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;CROIXL61VERTE;LIAISON 225kV N0 1 CROIX (LA) - VERTEFEUILLE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CHESNL71TABAR;LIAISON 400kV N0 1 CHESNOY (LE) - TABARDERIE;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;RASSUL61S.AIR;LIAISON 225kV N0 1 RASSUEN - SALON-BEL-AIR;EN EXPLOITATION;225kV;RTE;2;P.BOUL31RASSU;LIAISON 63kV N0 1 PORT-DE-BOUC-RASSUEN;;;;;;
AERIEN;CREYSL72SSV.O;LIAISON 400kV N0 2 CREYS - ST-VULBAS-OUEST;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;ANSERL61AVELI;LIAISON 225kV N0 1 ANSEREUILLES (LES) - AVELIN;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;HELLEL61ZHEL5;LIAISON 225kV N0 1 AVELIN - HAUT-VINAGE - HELLEMMES;EN EXPLOITATION;225kV;RTE;2;AVELIL62HELLE;LIAISON 225kV N0 2 AVELIN - HELLEMMES;;;;;;
AERIEN;MORBRL62ZLAN8;LIAISON 225kV N0 2 LANGLOIS - MORBRAS - VILLEVAUDE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MERCIL61ZMER7;LIAISON 225kV N0 1 FROGES - GRANDE-ILE - MERCIERS (LES);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MENTOL61ZMENT;LIAISON 225kV N0 1 CAMPOROSSO - MENTON - TRINITE-VICTOR;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BARJAL61CROI6;LIAISON 225kV N0 1 BARJAC-CROISIERE;EN EXPLOITATION;225kV;RTE;2;BOLL5L31ZSABR;LIAISON 63kV N0 1 BAGNOLS-SUR-CEZE - BOLLENE - SABRAN;;;;;;
AERIEN;CHENEL61SENAR;LIAISON 225kV N0 1 CHENET-SENART;EN EXPLOITATION;225kV;RTE;2;VLERSL31ZDAVI;LIAISON 63kV N0 1 AQUEDUCS (LES)-DAVID-VILLERS;;;;;;
AERIEN;COMMUL61H.PAU;LIAISON 225kV N0 1 COMMUNE-HENRI-PAUL;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MTPELL61ZP.TR;LIAISON 225kV N0 1 MONTPELLIER - PONT TRINQUAT - ST CHRISTOL;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;SSNABL61ZSSNA;LIAISON 225kV N0 1 ETIVAL - ST-NABORD - VINCEY;EN EXPLOITATION;225kV;RTE;2;JEUXEL31SSNAB;LIAISON 63kV N0 1 JEUXEY-ST-NABORD;;;;;;
AERIEN;BXLIEL61GRANZ;LIAISON 225kV N0 1 BEAULIEU-GRANZAY;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ARENCL61SEPTE;LIAISON 225kV N0 1 ARENC - SEPTEMES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;RELE L62VANDI;LIAISON 225kV N0 2 RELE - VANDIERES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;VERGEL71VLERB;LIAISON 400kV N0 1 VERGER - VILLERBON;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;COSSIL61MORBR;LIAISON 225kV N0 1 COSSIGNY-MORBRAS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;FEUILL61LAVER;LIAISON 225kV N0 1 FEUILLANE - LAVERA;EN EXPLOITATION;225kV;RTE;3;LAVERL61P.BOU;LIAISON 225kV N0 1 LAVERA-PORT-DE-BOUC;LAVERL31MRGUE;LIAISON 63kV N0 1 LAVERA-MARTIGUES;;;;
AERIEN;FEUILL61LAVER;LIAISON 225kV N0 1 FEUILLANE - LAVERA;EN EXPLOITATION;225kV;RTE;2;LAVERL61P.BOU;LIAISON 225kV N0 1 LAVERA-PORT-DE-BOUC;;;;;;
AERIEN;PRRTTL61VERTE;LIAISON 225kV N0 1 PIERRETTE (LA) - VERTEFEUILLE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CREYSL71GEN.P;LIAISON 400kV N0 1 CREYS - GENISSIAT-POSTE;EN EXPLOITATION;400kV;RTE;3;CREYSL72GEN.P;LIAISON 400kV N0 2 CREYS - GENISSIAT-POSTE;BOISSL61GEN.P;LIAISON 225kV N0 1 BOISSE (LA) - GENISSIAT-POSTE;;;;
AERIEN;.AVELL71MASTA;LIAISON 400kV N0 1 AVELGEM - MASTAING;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;BXCOUL61ZCOR6;LIAISON 225kV N0 1 BEAUCOUZE - CORBIERE (LA) - LAVAL;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CORDEL61ZSABL;LIAISON 225kV N0 1 CHAMPAGNIER - CORDEAC - SABLES (LES);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GRAFFL61STRAS;LIAISON 225kV N0 1 GRAFFENSTADEN-STRASBOURG;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GOLINL61ZLARD;LIAISON 225kV N0 1 GOLINHAC - RUEYRES - COUESQUE - LARDIT;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CLEONL62G.COU;LIAISON 225kV N0 2 CLEON-GRAND-COURONNE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;SSLAUL62ZSSL7;LIAISON 225kV N0 2 BELLE-EPINE - DOMLOUP - ST-LAURENT;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;TAMARL71TAVEL;LIAISON 400kV N0 1 TAMAREAU - TAVEL;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;CUBNEL72SAUCA;LIAISON 400kV N0 2 CUBNEZAIS - SAUCATS;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;COULAL72TRI.P;LIAISON 400kV N0 2 COULANGE - TRICASTIN-POSTE (LE);EN EXPLOITATION;400kV;RTE;2;COULAL73TRI.P;LIAISON 400kV N0 3 COULANGE - TRICASTIN-POSTE (LE);;;;;;
AERIEN;ROUGEL71TOURB;LIAISON 400kV N0 1 ROUGEMONTIER - TOURBE;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;.LAUFL71SIERE;LIAISON 400kV N0 1 LAUFENBOURG - SIERENTZ;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;BAYETL61BILLY;LIAISON 225kV N0 1 BAYET-BILLY;EN EXPLOITATION;225kV;RTE;2;BILLYL61ZBILL;LIAISON 225kV N0 1 BAYET - BILLY - FONT (LA);;;;;;
AERIEN;BILLYL61ZBILL;LIAISON 225kV N0 1 BAYET - BILLY - FONT (LA);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;COR.PL72DISTR;LIAISON 400kV N0 2 CORDEMAIS-POSTE - DISTRE;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;CPNIEL61MOIRA;LIAISON 225kV N0 1 CHAMPAGNIER-MOIRANS;EN EXPLOITATION;225kV;RTE;2;CPNIEL61MOIRA;LIAISON 225kV N0 1 CHAMPAGNIER-MOIRANS;;;;;;
AERIEN;HOUDRL71M.SEI;LIAISON 400kV N0 1 HOUDREVILLE - MERY-SUR-SEINE;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;CHAINL63DAMBR;LIAISON 225kV N0 3 CHAINGY - DAMBRON;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;.ARKAL61ARGIA;LIAISON 225kV N0 1 ARGIA-ARKALE;EN EXPLOITATION;225kV;RTE;2;ARGIAL31PULUT;LIAISON 63kV N0 1 ARGIA-PULUTENIA;;;;;;
AERIEN;COULAL71P.COR;LIAISON 400kV N0 1 COULANGE - PIVOZ CORDIER;EN EXPLOITATION;400kV;RTE;2;COULAL72P.COR;LIAISON 400kV N0 2 COULANGE - PIVOZ CORDIER;;;;;;
AERIEN;FLAMEL62WEPPE;LIAISON 225kV N0 2 FLAMENGRIE-WEPPES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BACALL61MQIS;LIAISON 225kV N0 1 BACALAN-MARQUIS (LE);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MUHLBL71VINCE;LIAISON 400kV N0 1 MUHLBACH - VINCEY;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;GROSNL61MACON;LIAISON 225kV N0 1 GROSNE-MACON;EN EXPLOITATION;225kV;RTE;2;MACONL61ZJOUX;LIAISON 225kV N0 1 BOISSE (LA) - JOUX - MACON;;;;;;
AERIEN;ROM  L71VALDI;LIAISON 400kV N0 1 ROM - VALDIVIENNE;EN EXPLOITATION;400kV;RTE;2;GRANZL72VALDI;LIAISON 400kV N0 2 GRANZAY - VALDIVIENNE;;;;;;
AERIEN;CHAN5L71QUINT;LIAISON 400kV N0 1 CHANCEAUX - QUINTES (LES);EN EXPLOITATION;400kV;RTE;2;CHAN5L72QUINT;LIAISON 400kV N0 2 CHANCEAUX - QUINTES (LES);;;;;;
AERIEN;AOSTEL61ZGREN;LIAISON 225kV N0 1 AOSTE - GRENAY - MIONS;EN EXPLOITATION;225kV;RTE;2;AOSTEL31ZF.TO;LIAISON 63kV N0 1 AOSTE - ISLE D ABEAU - TOUR-DU-PIN (LA);;;;;;
AERIEN;BREUIL61P.CHA;LIAISON 225kV N0 1 BREUIL (LE) - PEYRAT-LE-CHATEAU;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BOISSL61ZJOUX;LIAISON 225kV N0 1 BOISSE (LA) - JOUX - MACON;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CHEY6L71G.ILE;LIAISON 400kV N0 1 CHEYLAS (LE) - GRANDE-ILE;EN EXPLOITATION;400kV;RTE;2;G.ILEL61ZMER7;LIAISON 225kV N0 1 FROGES - GRANDE-ILE - MERCIERS (LES);;;;;;
AERIEN;ISSELL71VERFE;LIAISON 400kV N0 1 ISSEL - VERFEIL;EN EXPLOITATION;400kV;RTE;2;ISSELL72VERFE;LIAISON 400kV N0 2 ISSEL - VERFEIL;;;;;;
AERIEN;ARRIGL61COLON;LIAISON 225kV N0 1 ARRIGHI-COLONIE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;AVRONL61ZAVRO;LIAISON 225kV N0 1 PLAISANCE - VILLEVAUDE - AVRON;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;TOURBL61ZEMAL;LIAISON 225kV N0 1 EMALES(LES) - RANVILLE - TOURBE;EN EXPLOITATION;225kV;RTE;2;RANVIL61TOURB;RES. LIAISON 225kV N0 1  RANVILLE - TOURBE;;;;;;
AERIEN;COQUAL61TOURB;LIAISON 225kV N0 1 COQUAINVILLIERS-TOURBE;EN EXPLOITATION;225kV;RTE;2;TOURBL61ZEMAL;LIAISON 225kV N0 1 EMALES(LES) - RANVILLE - TOURBE;;;;;;
AERIEN;G.SYNL61Q.ECL;LIAISON 225kV N0 1 GRANDE-SYNTHE - QUATRE-ECLUSES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;THIERL61ZQUAR;LIAISON 225kV N0 1 QUAREZ - THIERS (BRUAY-SUR-L'ESCAUT) - VALENCIENNES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;TAMARL71TAVEL;LIAISON 400kV N0 1 TAMAREAU - TAVEL;EN EXPLOITATION;400kV;RTE;2;TAMARL72TAVEL;LIAISON 400kV N0 2 TAMAREAU - TAVEL;;;;;;
AERIEN;BOUTRL71P.ORG;LIAISON 400kV N0 1 BOUTRE - PLAN-D ORGON;EN EXPLOITATION;400kV;RTE;2;BOUTRL71PRION;LIAISON 400kV N0 1 BOUTRE - PRIONNET;;;;;;
AERIEN;GUEBWL61LOGEL;LIAISON 225kV N0 1 GUEBWILLER - LOGELBACH;EN EXPLOITATION;225kV;RTE;2;LOGELL61ZL.NO;LIAISON 225kV N0 1 ANOULD - LAC-NOIR - LOGELBACH;;;;;;
AERIEN;AYRESL61ZS.CU;LIAISON 225kV N0 1 AYRES - SALLES CURAN - ONET-LE-CHATEAU;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;SSHUBL61ZH.TO;LIAISON 225kV N0 1 HAYANGE TOURNEBRIDE - LANDRES - ST-HUBERT;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BRAUDL73CUBNE;LIAISON 400kV N0 3 BRAUD - CUBNEZAIS;EN EXPLOITATION;400kV;RTE;2;BRAUDL74CUBNE;LIAISON 400kV N0 4 BRAUD - CUBNEZAIS;;;;;;
AERIEN;EGUZOL61MOUS5;LIAISON 225kV N0 1 EGUZON-MOUSSEAUX;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GRAFFL61STRAS;LIAISON 225kV N0 1 GRAFFENSTADEN-STRASBOURG;EN EXPLOITATION;225kV;RTE;2;ILLKIL31STRAS;LIAISON 63kV N0 1 ILLKIRCH-STRASBOURG;;;;;;
AERIEN;DECHYL61MASTA;LIAISON 225kV N0 1 DECHY-MASTAING;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;C.ROUL61CHARP;LIAISON 225kV N0 1 CHARPENAY-CROIX-ROUSSE;EN EXPLOITATION;225kV;RTE;2;CHARPL61VAISE;LIAISON 225kV N0 1 CHARPENAY - VAISE;;;;;;
AERIEN;AQUEDL61CIROL;LIAISON 225kV N0 1 AQUEDUCS (LES)-CIROLLIERS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;AMARGL61ARGOE;LIAISON 225kV N0 1 AMARGUE-ARGOEUVES;EN EXPLOITATION;225kV;RTE;2;AMARGL61ZARGO;LIAISON 225kV N0 1 AMARGUE - AMIENS - ARGOEUVES;;;;;;
AERIEN;HERS5L71VLEVA;LIAISON 400kV N0 1 HERSE(LA) - VILLEVAUDE;EN EXPLOITATION;400kV;RTE;2;LATENL71VLEVA;LIAISON 400kV N0 1 LATENA - VILLEVAUDE;;;;;;
AERIEN;GEN.PL71VIELM;LIAISON 400kV N0 1 GENISSIAT-POSTE - VIELMOULIN;EN EXPLOITATION;400kV;RTE;2;GEN.PL72VIELM;LIAISON 400kV N0 2 GENISSIAT-POSTE - VIELMOULIN;;;;;;
AERIEN;CHAL7L61FESSE;LIAISON 225kV N0 1 CHALAMPE-FESSENHEIM(CENTRALE HYDRAULIQUE);EN EXPLOITATION;225kV;RTE;2;FESSEL61OTTMA;LIAISON 225kV N0 1 FESSENHEIM (CENTRALE HYDRAULIQUE)-OTTMARSHEIM;;;;;;
AERIEN;P.GASL71SAUS5;LIAISON 400kV N0 1 PLESSIS-GASSOT - SAUSSET;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;BERG9L61MARSI;LIAISON 225kV N0 1 BERGE - MARSILLON;EN EXPLOITATION;225kV;RTE;2;CANTEL61MARSI;LIAISON 225kV N0 1CANTEGRIT- MARSILLON;;;;;;
AERIEN;JOUX L61MEUNI;LIAISON 225kV N0 1 JOUX - MEUNIERES (LES);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;COR.PL66CORD5;LIAISON 225kV N0 6 (AUX1)CORDEMAIS-POSTE - CORDEMAIS (EDF);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BIANCL71TRANS;LIAISON 400kV N0 1 BIANCON - TRANS;EN EXPLOITATION;400kV;RTE;2;BIANCL72TRANS;LIAISON 400kV N0 2 BIANCON - TRANS;;;;;;
AERIEN;CHOO2L71LONNY;LIAISON 400kV N0 1 CHOOZ B - LONNY;EN EXPLOITATION;400kV;RTE;2;CHOO2L71LONNY;LIAISON 400kV N0 1 CHOOZ B - LONNY;;;;;;
AERIEN;WARANL71WEPPE;LIAISON 400kV N0 1 WARANDE - WEPPES;EN EXPLOITATION;400kV;RTE;2;AVELIL72WARAN;LIAISON 400kV N0 2 AVELIN - WARANDE;;;;;;
AERIEN;BARNAL72ROUGE;LIAISON 400kV N0 2 BARNABOS - ROUGEMONTIER;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;HOLQUL61WARAN;LIAISON 225kV N0 1 HOLQUE-WARANDE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GATELL61ZENCH;LIAISON 225kV N0 1 BREUIL - GATELLIER - ENCHANET;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GAMBSL61SELTZ;LIAISON 225kV N0 1 GAMBSHEIM-SELTZ;EN EXPLOITATION;225kV;RTE;2;ROESCL31ROHRW;LIAISON 63kV N0 1 ROESCHWOOG - ROHRWILLER;;;;;;
AERIEN;M.MORL61SAUS5;LIAISON 225kV N0 1 MITRY-MORY (E.D.F.)-SAUSSET;EN EXPLOITATION;225kV;RTE;2;M.MORL61VLEVA;LIAISON 225kV N0 1 MITRY-MORY (E.D.F.)-VILLEVAUDE;;;;;;
AERIEN;MEYZIL61MIONS;LIAISON 225kV N0 1 MEYZIEU - MIONS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GRANZL61ZGRA6;LIAISON 225kV N0 1 BEAULIEU - ROUMAGNOLLE - GRANZAY;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;B.CARL61T.VIC;LIAISON 225kV N0 1 BROC-CARROS (LE)-TRINITE-VICTOR;EN EXPLOITATION;225kV;RTE;2;B.CARL62T.VIC;LIAISON 225kV N0 2 BROC-CARROS (LE)-TRINITE-VICTOR;;;;;;
AERIEN;BXTO5L61H.VIE;LIAISON 225kV N0 1 BEAUTOR (POSTE) - HERIE-LA-VIEVILLE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CAIL5L61E.BOT;LIAISON 225kV N0 1 CAILLOLS-ENCO-DE-BOTTE;EN EXPLOITATION;225kV;RTE;2;E.BOTL61RABAT;LIAISON 225kV N0 1 ENCO-DE-BOTTE - RABATAU;;;;;;
AERIEN;CHEV5L61RECOU;LIAISON 225kV N0 1 CHEVIRE - RECOUVRANCE;EN EXPLOITATION;225kV;RTE;2;CHOLEL61RECOU;LIAISON 225kV N0 1 CHOLET - RECOUVRANCE;;;;;;
AERIEN;DAMBRL61G.DEN;LIAISON 225kV N0 1 DAMBRON-GAULT-SAINT-DENIS;EN EXPLOITATION;225kV;RTE;2;DAMBRL62G.DEN;LIAISON 225kV N0 2 DAMBRON-GAULT-SAINT-DENIS;;;;;;
AERIEN;ARGOEL61ZH.B5;LIAISON 225kV N0 1 ARGOEUVES - BLOCAUX - HORNOY-LE-BOURG;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;D.BURL61TABAR;LIAISON 225kV N0 1 (AUX1-2)DAMPIERRE-EN-BURLY-TABARDERIE;EN EXPLOITATION;225kV;RTE;2;D.BURL62TABAR;LIAISON 225kV N0 2 (AUX3-4)DAMPIERRE-EN-BURLY-TABARDERIE;;;;;;
AERIEN;C.METL61VOID;LIAISON 225kV N0 1 CROIX-DE-METZ-VOID;EN EXPLOITATION;225kV;RTE;2;VANDIL61VOID;LIAISON 225kV N0 1 VANDIERES - VOID;;;;;;
AERIEN;DARSEL62RELA5;LIAISON 225kV N0 2 DARSE-RELAIS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MTCROL61VENDI;LIAISON 225kV N0 1 MONTCROISETTE - VENDIN;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;G.SYNL61WESTH;LIAISON 225kV N0 1 GRANDE-SYNTHE -WESTHOUCK (COPENOR G.I.E.);EN EXPLOITATION;225kV;RTE;2;G.SYNL62WESTH;LIAISON 225kV N0 2 GRANDE-SYNTHE - WESTHOUCK(COPENOR G.I.E.);;;;;;
AERIEN;CHAV6L61GEN.P;LIAISON 225kV N0 1 CHAVANOD - GENISSIAT-POSTE;EN EXPLOITATION;225kV;RTE;2;M.LANL31VNERE;LIAISON 63kV N0 1 MONTAGNY-LES-LANCHES - VIGNERES;;;;;;
AERIEN;EGUZOL71VALDI;LIAISON 400kV N0 1 EGUZON - VALDIVIENNE;EN EXPLOITATION;400kV;RTE;2;EGUZOL72VALDI;LIAISON 400kV N0 2 EGUZON - VALDIVIENNE;;;;;;
AERIEN;MIONSL61VENIS;LIAISON 225kV N0 1 MIONS-VENISSIEUX;EN EXPLOITATION;225kV;RTE;2;VENISL61ZVENI;RES. LIAISON 225kV N0 1  VENISSIEUX - VENIS / MIONS MOUCH 2;;;;;;
AERIEN;PALENL61SAONE;LIAISON 225kV N0 1 PALENTE - SAONE;EN EXPLOITATION;225kV;RTE;2;PALENL31ZNOVI;LIAISON 63kV N0 1 NOVILLARS - PALENTE - PRES-DE-VAUX;;;;;;
AERIEN;GRANZL61SSFLO;LIAISON 225kV N0 1 GRANZAY-ST-FLORENT;EN EXPLOITATION;225kV;RTE;2;GRANZL62SSFLO;LIAISON 225kV N0 2 GRANZAY - ST-FLORENT;;;;;;
AERIEN;BARNAL71VAUPA;LIAISON 400kV N0 1 BARNABOS - VAUPALIERE (LA);EN EXPLOITATION;400kV;RTE;2;BARNAL72VAUPA;LIAISON 400kV N0 2 BARNABOS - VAUPALIERE (LA);;;;;;
AERIEN;PELISL61ZLACA;LIAISON 225kV N0 1 PELISSIER - REQUISTA - ST-VICTOR;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MIONSL61MOIRA;LIAISON 225kV N0 1 MIONS-MOIRANS;EN EXPLOITATION;225kV;RTE;2;MIONSL31VERCH;LIAISON 63kV N0 1 MIONS-VERCHERES (LES);;;;;;
AERIEN;ABLAIL61LATEN;LIAISON 225kV N0 1 ABLAINCOURT-LATENA;EN EXPLOITATION;225kV;RTE;2;ABLAIL62PERTA;LIAISON 225kV N0 2 ABLAINCOURT-PERTAIN;;;;;;
AERIEN;P.GASL71PENC5;LIAISON 400kV N0 1 PENCHARD - PLESSIS-GASSOT;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;VIGY L61ZGAN5;LIAISON 225kV N0 1 AMNEVILLE - ST-HUBERT - VIGY;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;H.BORL61P.GAS;LIAISON 225kV N0 1 HTE BORNE - PLESSIS-GASSOT;EN EXPLOITATION;225kV;RTE;2;P.GASL61ZLIE5;LIAISON 225kV N0 1 CERGY - LIESSE - PLESSIS-GASSOT;;;;;;
AERIEN;CHAN6L62REVIG;LIAISON 225kV N0 2 CHANCENAY-REVIGNY;EN EXPLOITATION;225kV;RTE;2;CHAN6L31REVIG;LIAISON 63kV N0 1 CHANCENAY - REVIGNY;;;;;;
AERIEN;COUDOL61NEOUL;LIAISON 225kV N0 1 COUDON (LE)-NEOULES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MENUEL74TAUTE;LIAISON 400kV N0 4 MENUEL - TAUTE;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;.AUBAL61MOULA;LIAISON 225kV N0 1 AUBANGE - MOULAINE;EN EXPLOITATION;225kV;RTE;2;M.MA5L61MOULA;LIAISON 225kV N0 1 MT-SAINT-MARTIN - MOULAINE;;;;;;
AERIEN;RELE L61VANDI;LIAISON 225kV N0 1 RELE-VANDIERES;EN EXPLOITATION;225kV;RTE;2;RELE L62VANDI;LIAISON 225kV N0 2 RELE - VANDIERES;;;;;;
AERIEN;B.MESL61ZB.ME;LIAISON 225kV N0 1 ROYE - VALESCOURT - BUS-LA-MESIERE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;B.CARL62T.VIC;LIAISON 225kV N0 2 BROC-CARROS (LE)-TRINITE-VICTOR;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;LOSCOL61MARTY;LIAISON 225kV N0 1 LOSCOAT-MARTYRE (LA);EN EXPLOITATION;225kV;RTE;2;LANN6L32LOSCO;LIAISON 63kV N0 2 LANNILIS-LOSCOAT;;;;;;
AERIEN;M.RADL61P.JER;LIAISON 225kV N0 1 MARAIS DE RADICATEL (LES) - PORT-JEROME;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GEN.PL61ZCRUS;LIAISON 225kV N0 1 CORNIER - CRUSEILLES - GENISSIAT-POSTE;EN EXPLOITATION;225kV;RTE;2;CORNIL62GEN.P;LIAISON 225kV N0 2 CORNIER - GENISSIAT-POSTE;;;;;;
AERIEN;MALINL61RULHA;LIAISON 225kV N0 1 MALINTRAT-RULHAT;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;C.FONL61ZAMIG;LIAISON 225kV N0 1 CLAIRE-FONTAINE - COMMERVEIL - QUINTES (LES);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;C.FONL61ZAMIG;LIAISON 225kV N0 1 CLAIRE-FONTAINE - COMMERVEIL - QUINTES (LES);EN EXPLOITATION;225kV;RTE;2;C.FONL61ZQUI5;LIAISON 225kV N0 1 ARNAGE - CLAIRE-FONTAINE - QUINTES (LES);;;;;;
AERIEN;MIONSL61MOUCH;LIAISON 225kV N0 1 MIONS-MOUCHE (LA);EN EXPLOITATION;225kV;RTE;2;MIONSL62MOUCH;LIAISON 225kV N0 2 MIONS-MOUCHE (LA);;;;;;
AERIEN;PLAISL62ZGAL5;LIAISON 225kV N0 2 GALERES - PLAISANCE - VILLEVAUDE;EN EXPLOITATION;225kV;RTE;2;ROMAIL64ZGALE;LIAISON 225kV N0 4 GALERES - ROMAINVILLE - VILLEVAUDE;;;;;;
AERIEN;GRANZL71ROM;LIAISON 400kV N0 1 GRANZAY - ROM;EN EXPLOITATION;400kV;RTE;2;GRANZL72VALDI;LIAISON 400kV N0 2 GRANZAY - VALDIVIENNE;;;;;;
AERIEN;GIEN L61ZGLAC;LIAISON 225kV N0 1 GIEN - TABARDERIE - VILLEMANDEUR;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ROUGEL61YAINV;LIAISON 225kV N0 1 ROUGEMONTIER-YAINVILLE;EN EXPLOITATION;225kV;RTE;2;ROUGEL61VAUPA;RES. LIAISON 225kV N0 1  ROUGEMONTIER - VAUPALIERE (LA);;;;;;
